,"episode","week","Total_hosp","new_hosp","new_deaths","H_term","D_term","Lockdown_term","reward","action","delta","k0","error","initial_stage"
10471,1745,12,123999.04266643,152709.790924686,26493.016296811,763548.954623431,26493.016296811,235.373074978783,-790277.343995221,5,0,0.5,"False","med"
10472,1745,14,106425.068862984,76647.4156717451,23940.6637278209,383237.078358725,23940.6637278209,222.915943804372,-407400.658030351,26,0.2,0.4,"False","med"
10473,1745,16,69576.0216086959,29620.0844008083,11970.6728677539,148100.422004041,11970.6728677539,235.373074978783,-160306.467946774,5,0,0.5,"False","med"
10474,1745,18,41498.8565700615,12018.3401647175,4745.70899780838,60091.7008235876,4745.70899780838,133.079583631318,-64970.4894050273,4,0,0.4,"False","med"
10475,1745,20,23816.4290568435,5285.04764235109,2096.24886168089,26425.2382117554,2096.24886168089,217.562812032165,-28739.0498854685,7,0,0.7,"False","med"
10476,1746,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,39,0,0,"False","med"
10477,1746,12,138456.607236705,176854.587939799,27792.6743508408,884272.939698997,27792.6743508408,207.919554251731,-912273.533604089,3,0,0.3,"False","med"
10478,1746,14,118567.502980227,85199.1750930408,29420.9259256617,425995.875465204,29420.9259256617,286.407224945483,-455703.208615811,53,0.4,0.9,"False","med"
10479,1746,16,67569.9593082641,17109.5326175864,9659.61221513462,85547.6630879322,9659.61221513462,179.847170243919,-95387.1224733108,1,0,0.1,"False","med"
10480,1746,18,39209.0423918893,9380.31607061279,3725.29377848689,46901.5803530639,3725.29377848689,170.50436966468,-50797.3785012155,9,0,0.9,"False","med"
10481,1746,20,21079.7272842691,2643.90398841705,1142.55231462882,13219.5199420853,1142.55231462882,138.306182036211,-14500.3784387503,0,0,0,"False","med"
10482,1747,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,52,0,0,"False","med"
10483,1747,12,146233.382395965,189997.924451894,28456.8257722192,949989.622259471,28456.8257722192,193.883362247825,-978640.331393938,2,0,0.2,"False","med"
10484,1747,14,147000.201864071,124222.30549013,35415.974178634,621111.527450649,35415.974178634,239.177393218589,-656766.679022502,82,0.7,0.5,"False","med"
10485,1747,16,89910.3738812612,32307.5935251568,16585.8565853257,161537.967625784,16585.8565853257,193.883362247825,-178317.707573358,2,0,0.2,"False","med"
10486,1747,18,55191.4267407916,17973.3438599451,6293.66765520201,89866.7192997257,6293.66765520201,209.036192003906,-96369.4231469316,25,0.2,0.3,"False","med"
10487,1747,20,34247.1595086563,11395.7797672294,3330.55490421873,56978.8988361471,3330.55490421873,116.330017348695,-60425.7837577145,2,0,0.2,"False","med"
10488,1748,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,79,0,0,"False","med"
10489,1748,12,117357.262183024,141787.044954279,25859.3134392954,708935.224771397,25859.3134392954,248.504477082498,-735043.042687774,6,0,0.6,"False","med"
10490,1748,14,86121.3799336623,49116.706639296,19776.3884536123,245583.53319648,19776.3884536123,261.630564510616,-265621.552214603,18,0.1,0.7,"False","med"
10491,1748,16,52017.6217600581,16870.4056110837,6908.52045115047,84352.0280554186,6908.52045115047,179.847170243919,-91440.395676813,1,0,0.1,"False","med"
10492,1748,18,38088.4610466533,20214.5225054727,4156.11662414513,101072.612527364,4156.11662414513,116.330017348695,-105345.059168857,2,0,0.2,"False","med"
10493,1748,20,34922.1612344439,26577.7985428808,4652.3890577492,132888.992714404,4652.3890577492,107.908302146351,-137649.2900743,1,0,0.1,"False","med"
10494,1749,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,26,0,0,"False","good"
10495,1749,12,47.9263057992965,55.9531979924001,10.2707213002094,55.9531979924001,10.2707213002094,392.288458297972,-458.512377590582,5,0,0.5,"False","good"
10496,1749,14,41.9609263979272,30.4849764709583,9.33761230411258,30.4849764709583,9.33761230411258,476.42005812244,-516.242646897511,42,0.3,0.9,"False","good"
10497,1749,16,25.1763369849949,7.87233852901812,3.50280660284652,7.87233852901812,3.50280660284652,392.288458297972,-403.663603429837,5,0,0.5,"False","good"
10498,1749,18,16.5178617211261,6.59334392335896,1.65819011308149,6.59334392335896,1.65819011308149,372.462319140881,-380.713853177321,37,0.3,0.4,"False","good"
10499,1749,20,11.7668730874591,5.89166608561704,1.32473463771103,5.89166608561704,1.32473463771103,369.665510086995,-376.881910810323,4,0,0.4,"False","good"
10500,1750,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,26,0,0,"False","good"
10501,1750,12,41.0603511326581,44.3381193886163,9.84295500517832,44.3381193886163,9.84295500517832,421.308928956747,-475.490003350542,94,0.8,0.6,"False","good"
10502,1750,14,34.7026584184969,25.3281307067699,6.84029707030288,25.3281307067699,6.84029707030288,323.138937079708,-355.307364856781,2,0,0.2,"False","good"
10503,1750,16,46.339871014727,48.7211113639828,6.94315793647654,48.7211113639828,6.94315793647654,324.064253866406,-379.728523166866,13,0.1,0.2,"False","good"
10504,1750,18,86.5300891175403,106.633039165595,13.8356609575056,106.633039165595,13.8356609575056,323.138937079708,-443.607637202809,2,0,0.2,"False","good"
10505,1750,20,212.617388785092,286.219291326611,33.0504289132175,286.219291326611,33.0504289132175,300.670600526563,-619.940320766391,12,0.1,0.1,"False","good"
10506,1751,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,26,0,0,"False","med"
10507,1751,12,131037.529457037,164409.048115376,27137.7462441353,822045.24057688,27137.7462441353,221.799306052197,-849404.786127068,4,0,0.4,"False","med"
10508,1751,14,107649.945126054,73267.5071226849,26053.068166244,366337.535613425,26053.068166244,274.667511164533,-392665.271290833,41,0.3,0.8,"False","med"
10509,1751,16,63148.4135150697,18404.7759338999,9052.6008966631,92023.8796694995,9052.6008966631,179.847170243919,-101256.327736407,1,0,0.1,"False","med"
10510,1751,18,42265.9705798391,17904.9770431054,4440.19256599355,89524.8852155272,4440.19256599355,117.336868608094,-94082.4146501288,35,0.3,0.2,"False","med"
10511,1751,20,30997.961978486,16877.667489569,3641.789135122,84388.3374478449,3641.789135122,99.5804510660718,-88129.707034033,0,0,0,"False","med"
10512,1752,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,26,0,0,"False","bad"
10513,1752,12,166539.872103749,19495.5767539111,21365.1900437225,97477.8837695554,21365.1900437225,221.799306052197,-119064.87311933,4,0,0.4,"False","bad"
10514,1752,14,84169.8873885765,2326.24764461867,3817.02702345933,11631.2382230933,3817.02702345933,164.80050669872,-15613.0657532514,41,0.3,0.8,"False","bad"
10515,1752,16,42408.8988382504,196.688456702536,565.423557746209,983.442283512682,565.423557746209,243.979236657417,-1792.84507791631,4,0,0.4,"False","bad"
10516,1752,18,21414.6600519237,43.1426165455069,81.5141459218251,215.713082727534,81.5141459218251,221.636307370844,-518.863536020203,35,0.3,0.2,"False","bad"
10517,1752,20,10819.4161572117,13.7341459690714,14.0039566156388,68.6707298453571,14.0039566156388,203.826792943108,-286.501479404104,1,0,0.1,"False","bad"
10518,1753,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,24,0,0,"False","med"
10519,1753,12,123999.04266643,152709.790924686,26493.016296811,763548.954623431,26493.016296811,235.373074978783,-790277.343995221,5,0,0.5,"False","med"
10520,1753,14,103287.817625885,71549.4735667077,23594.2505807147,357747.367833538,23594.2505807147,236.489712730958,-381578.108126984,27,0.2,0.5,"False","med"
10521,1753,16,65482.8033267429,25420.5419808944,10651.9831065112,127102.709904472,10651.9831065112,221.799306052197,-137976.492317036,4,0,0.4,"False","med"
10522,1753,18,38811.3636276842,10751.4922621411,4353.81423230118,53757.4613107053,4353.81423230118,149.102686249499,-58260.3782292559,6,0,0.6,"False","med"
10523,1753,20,22328.8763444943,5088.42673311889,1720.06629960881,25442.1336655944,1720.06629960881,161.569468539854,-27323.7694337431,2,0,0.2,"False","med"
10524,1754,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,105,0,0,"False","bad"
10525,1754,12,166896.94570482,20056.0783874875,21410.1367999762,100280.391937437,21410.1367999762,207.919554251731,-121898.448291665,3,0,0.3,"False","bad"
10526,1754,14,84749.7923922953,2984.52066599172,3977.17997839718,14922.6033299586,3977.17997839718,135.648111806248,-19035.431420162,92,0.8,0.4,"False","bad"
10527,1754,16,42757.4249150212,333.066127753043,668.411387193527,1665.33063876522,668.411387193527,228.711509676904,-2562.45353563565,3,0,0.3,"False","bad"
10528,1754,18,21593.2178414453,59.8063423979197,103.808816778223,299.031711989599,103.808816778223,202.016637332097,-604.857166099919,78,0.7,0.1,"False","bad"
10529,1754,20,10906.4827025115,11.2690853237517,17.7079514083796,56.3454266187586,17.7079514083796,235.642161485295,-309.695539512434,3,0,0.3,"False","bad"
10530,1755,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,117,0,0,"False","med"
10531,1755,12,138456.607236705,176854.587939799,27792.6743508408,884272.939698997,27792.6743508408,207.919554251731,-912273.533604089,3,0,0.3,"False","med"
10532,1755,14,115487.217231442,80454.3401714071,28991.3552388382,402271.700857035,28991.3552388382,296.813431564307,-431559.869527438,54,0.4,1,"False","med"
10533,1755,16,63187.6486026825,12154.3767062355,8489.01873755188,60771.8835311774,8489.01873755188,193.883362247825,-69454.7856309771,2,0,0.2,"False","med"
